grade,race,count,,
<chr>,<fctr>,<int>,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
C,sumlatin,3875,,
